Summary:
Estimated Reach,260103
Impressions,320252
Tweets,100
Contributors,75

Activity:
Period,Tweets
2018-10-07 02:00 UTC,3
2018-10-07 02:05 UTC,8
2018-10-07 02:10 UTC,7
2018-10-07 02:15 UTC,13
2018-10-07 02:20 UTC,15
2018-10-07 02:25 UTC,10
2018-10-07 02:30 UTC,9
2018-10-07 02:35 UTC,6
2018-10-07 02:40 UTC,11
2018-10-07 02:45 UTC,5
2018-10-07 02:50 UTC,9
2018-10-07 02:55 UTC,2
2018-10-07 03:00 UTC,2

Tweet Types:
Type,Count
Regular,6
Replies,44
Retweets,50

Exposure:
Range,Count
0-99 Followers,60
100-999 Followers,25
1000-9999 Followers,11
10000-99999 Followers,3
100000+ Followers,1

Contributors:
Id,Screen_Name,Tweets,Mentions,Retweets,Impressions,URL
1048758570513305600,leonard_lazo,@ATBDigital @carlosdmesag @evoespueblo ¿Mesa del futuro? 😂😂😂 Mesa ya es “cara conocida”,2018-10-07 02:15 UTC,0,1,http://twitter.com/leonard_lazo/statuses/1048758570513305600 
1048758221597499397,Yesica44530841,"@carlosdmesag Ud es del pasado al igual que The lord Evo Morales, y si consigue ser presidente solo será utilizado… https://t.co/JDO1h06Y19",2018-10-07 02:13 UTC,0,1,http://twitter.com/Yesica44530841/statuses/1048758221597499397 
1048758134330851331,dijhey9,@ATBDigital @carlosdmesag @evoespueblo 😁 😁 😁,2018-10-07 02:13 UTC,0,1,http://twitter.com/dijhey9/statuses/1048758134330851331 
1048758126630096896,Danicobeni,"RT @noticiasfides: #ANF #Último El Ministro de Gobierno, Carlos Romero, dice que @carlosdmesag “forma parte de los políticos pasados” y afi…",2018-10-07 02:13 UTC,0,8,http://twitter.com/Danicobeni/statuses/1048758126630096896 
1048758126302973958,tavitosalamanca,RT @ErbolDigital: #ÚLTIMO #OFICIAL Expresidente @carlosdmesag será candidato presidencial #EleccionesGenerales2019 https://t.co/8RBmEp9GZp,2018-10-07 02:13 UTC,0,42,http://twitter.com/tavitosalamanca/statuses/1048758126302973958 
1048758072548753409,franco_grandi,@cristhianj1992 @carlosdmesag @evoespueblo Como te duele!,2018-10-07 02:13 UTC,1,1,http://twitter.com/franco_grandi/statuses/1048758072548753409 
1048757952230961152,AmbHerrera,@jaimepazzamora @carlosdmesag Wow realmente es un caradura a eso se llama valer muy poco para criticar a alguien,2018-10-07 02:12 UTC,0,1,http://twitter.com/AmbHerrera/statuses/1048757952230961152 
1048757412465971201,tupocona,@NotiBolGroup @carlosdmesag Parecido si! Pero la mejor opción hasta ahora!!,2018-10-07 02:10 UTC,0,1,http://twitter.com/tupocona/statuses/1048757412465971201 
1048757184446832640,leonard_lazo,"@ivanariasduran @carlosdmesag ¿Nadie te llama?... debes apurarte en colarte a algún partido, haber si consigues algún carguito",2018-10-07 02:09 UTC,0,1,http://twitter.com/leonard_lazo/statuses/1048757184446832640 
1048757060182204416,CarmenEGonzale2,RT @EduardoERocaD: Lo minimo que debe hacer el ex Presidente Eduardo Rodriguez @erveltze es RENUNCIAR al régimen de Evo Morales tras su FRA…,2018-10-07 02:09 UTC,0,5871,http://twitter.com/CarmenEGonzale2/statuses/1048757060182204416 
1048756934357258240,CarmenEGonzale2,RT @EduardoERocaD: ¿Cree usted que Carlos Mesa @carlosdmesag Jorge Quiroga @tutoquiroga y Eduardo Rodriguez @erveltze son complices de Evo…,2018-10-07 02:08 UTC,0,5871,http://twitter.com/CarmenEGonzale2/statuses/1048756934357258240 
1048756764005601280,Chasqui_OG,"@JimenaAnteloT @carlosdmesag @carlosdmesag y para que? Ya sabemos q es u pésimo líder, un traidor de aliados, y dem… https://t.co/trJz9Dkhgw",2018-10-07 02:07 UTC,0,1,http://twitter.com/Chasqui_OG/statuses/1048756764005601280 
1048756634418380800,JavoTicTac,"RT @ValeQinaya: Las y los del MAS saludamos el deseo de candidatura de Mesa, eso es democracia. La pregunta ahora es: será que ahora @carlo…",2018-10-07 02:07 UTC,0,317,http://twitter.com/JavoTicTac/statuses/1048756634418380800 
1048756340255068161,fvtibalt,@noticiasfides @carlosdmesag Qué bien ya tenemos el FRI y el PAN que llegue Movimiento Ciudadano por favor y que no… https://t.co/WXAVUsNkA5,2018-10-07 02:06 UTC,0,1,http://twitter.com/fvtibalt/statuses/1048756340255068161 
1048756257404964864,mvillca2,RT @carlosdmesag: Mi respuesta: POR UN GOBIERNO DE CIUDADANOS https://t.co/fUlNNsSkp5 vía @YouTube,2018-10-07 02:05 UTC,0,16,http://twitter.com/mvillca2/statuses/1048756257404964864 
1048756070552748032,Rod39SK,"RT @Rod39SK: 🇧🇴Clima político Boliviano🇧🇴:

¿Evito (@evoespueblo) o Carlitos (@carlosdmesag)?
Hace algún tiempo dije que ambos políticos te…",2018-10-07 02:05 UTC,0,19073,http://twitter.com/Rod39SK/statuses/1048756070552748032 
1048755892085301249,NotiBolGroup,RT @NotiBolGroup: Querido @carlosdmesag ese discurso ya lo escuchamos hace mucho y parece que se te han acabado los actos de magia. Ud. Per…,2018-10-07 02:04 UTC,0,19395,http://twitter.com/NotiBolGroup/statuses/1048755892085301249 
1048755853996777472,Lester_st,@amilcarbarral @carlosdmesag @SDoriaMedina @jaimepazzamora @tutoquiroga @vhcardenasc @LuisRevillaH @RubenCostasA Co… https://t.co/5w3sUsdBR6,2018-10-07 02:04 UTC,0,1,http://twitter.com/Lester_st/statuses/1048755853996777472 
1048755658634514433,_deULTIMO,"RT @ReynPeriodismo: #DeÚltimo
El ex presidente @carlosdmesag firma acuerdo con el presidente del @FriOruro, #EdgarGuzmánJáuregui para que e…",2018-10-07 02:03 UTC,0,1024,http://twitter.com/_deULTIMO/statuses/1048755658634514433
